"blank","bpca","GMS","Impseq","Impseqrob","knn","mice","min","MinDet","MinProb","missForest","MLE","nbavg","QRILC","SeqKNN","zero"
"limma|FragPipe|top0||max_pauc001_B.A_HYE5600735_LFQ",0.749293503336055,0.635990003777257,0.705108585462444,0.633411801059433,0.689464013455943,0.706762616250165,0.698089618136898,0.713544616414147,0.726497241465272,0.729231842509729,0.664928433547536,0.677653570123559,0.717873627040583,0.725241315508979,0.662644070110052,0.69864886063819
"limma|FragPipe|top0||max_pauc001_B.A_HYE6600735_LFQ",0.671033511609322,0.572031647653968,0.600323828958215,0.564351260651019,0.582838052169577,0.646874677355922,0.639461227614286,0.628517591999204,0.644909282460879,0.655254685534104,0.571333016602108,0.624495512834144,0.614667600911942,0.652716207230873,0.571309055616485,0.625296720667428
"limma|FragPipe|top0||max_pauc001_B.A_HYEqe735_LFQ",0.772413026856529,0.663319861482727,0.730110579876857,0.660356477604681,0.692617300988566,0.743857325988104,0.719510855909055,0.784594996358648,0.802862769361694,0.800899743682171,0.688302974609616,0.694704217674055,0.756568405582515,0.794584359139453,0.680456769588943,0.747725722155739
"limma|FragPipe|top0||max_pauc001_B.A_HYEtims735_LFQ",0.657399428985919,0.587982858735082,0.630679411799673,0.585745638839365,0.600890758267718,0.645388896494483,0.626637832604219,0.640634262495176,0.64904971361787,0.64881984641544,0.581974977618618,0.631980040561468,0.635916480952077,0.656150170241748,0.607911745904387,0.638138812159973
"limma|FragPipe|top0||max_pauc001_E.B_YUltq006_LFQ",0.552987100979874,0.735213180749687,0.703876525484566,0.761499373618794,0.584459411905466,0.654452233154568,0.678768140421998,0.549418143348321,0.693505442377956,0.622604971636896,0.757699562236955,0.49748743718593,0.651637036724237,0.600765029629942,0.841733175682333,0.540201005025126
"limma|FragPipe|top0||max_pauc001_D.C_YUltq006_LFQ",0.603894626129423,0.715858705291162,0.657390594428726,0.713413003392312,0.628318463063617,0.664248975972298,0.70167715327337,0.534422110552764,0.632124206466506,0.603620342609406,0.739224835662908,0.49748743718593,0.66353418347141,0.627654378334248,0.795247244626494,0.524786978370111
"limma|FragPipe|top0||max_pauc001_E.C_YUltq099_LFQ",0.819060487224553,0.768639085902885,0.772772010766851,0.774729037231352,0.798482136867764,0.820438014025662,0.794212302571677,0.500166099988301,0.508778522384985,0.582287662743074,0.758253887323537,0.49748743718593,0.781956335866083,0.73078935155984,0.774179567938558,0.49959373614164
"limma|FragPipe|top0||max_pauc001_D.B_YUltq099_LFQ",0.819525901243407,0.825332411751225,0.82834808238651,0.828164925955579,0.839612202888789,0.7951509792802,0.827878744032248,0.594526003748754,0.613057466169672,0.686802503107363,0.794504894970089,0.498655059433117,0.779433006848203,0.801836189009195,0.806987463629139,0.516489916895059
"limma|FragPipe|top0||max_pauc001_D.A_YUltq819_LFQ",0.49748743718593,0.501861330310541,0.49748743718593,0.504716690089994,0.49748743718593,0.629416899587644,0.507956356820295,0.49748743718593,0.49748743718593,0.49989101038758,0.51022361242686,0.49748743718593,0.49748743718593,0.504495556750896,0.610068595768993,0.49989101038758
"limma|FragPipe|top0||max_pauc001_F.C_YUltq819_LFQ",0.49748743718593,0.525621215465787,0.500361470045367,0.545695257185249,0.497658772356109,0.558703062290395,0.49748743718593,0.546544274140693,0.49748743718593,0.49748743718593,0.49748743718593,0.49748743718593,0.618171504101834,0.506539975336208,0.49748743718593,0.567826487431937
