"logFC","AveExpr","t","pvalue","adj.pvalue","B","contrast","protein","organism","label","TlogFC"
"sp|P24279|MCM3_YEAST",4.3104868950801,21.5450012332782,68.4166669849603,1.64715294420348e-18,1.60416225235977e-14,32.1884439453276,"conditionB-conditionA","sp|P24279|MCM3_YEAST","YEAST","1","-1"
"sp|P0AB71|ALF_ECOLI",2.08110084079912,21.1243167011901,55.2616575654651,2.89057266715629e-17,1.40756436027176e-13,29.7658373215932,"conditionB-conditionA","sp|P0AB71|ALF_ECOLI","ECOLI","1","2"
"sp|Q9P0K7|RAI14_HUMAN",5.09670349223282,19.0557021968445,52.6035186870209,5.5968903851482e-17,1.81693718203194e-13,29.1779497773363,"conditionB-conditionA","sp|Q9P0K7|RAI14_HUMAN","HUMAN","0","0"
"sp|Q8IWB9|TEX2_HUMAN",7.154760696486,18.2046628065015,51.2007728342378,8.03952631127431e-17,1.95742366863751e-13,28.8516332602602,"conditionB-conditionA","sp|Q8IWB9|TEX2_HUMAN","HUMAN","0","0"
"sp|P0A707|IF3_ECOLI",2.41188535905546,19.1445430237401,49.3153399196298,1.32891093725556e-16,2.58845272358638e-13,28.3942328497512,"conditionB-conditionA","sp|P0A707|IF3_ECOLI","ECOLI","1","2"
"sp|P25378|RHEB_YEAST",-2.42408102485907,16.073126868481,-47.2634053993153,2.34761220739431e-16,3.72687181072135e-13,27.870247727982,"conditionB-conditionA","sp|P25378|RHEB_YEAST","YEAST","1","-1"
"sp|P0AG67|RS1_ECOLI",1.92740630109179,22.5127016019657,46.3818541553036,3.02046686309347e-16,3.72687181072135e-13,27.6362154474646,"conditionB-conditionA","sp|P0AG67|RS1_ECOLI","ECOLI","1","2"
"sp|P0AE06|ACRA_ECOLI",2.34191512364741,17.5602480120769,46.0507835796339,3.3243719013196e-16,3.72687181072135e-13,27.5468785612344,"conditionB-conditionA","sp|P0AE06|ACRA_ECOLI","ECOLI","1","2"
"sp|P27550|ACSA_ECOLI",2.05304096381022,22.1343570837989,45.9292133826676,3.44407498680482e-16,3.72687181072135e-13,27.5138721377967,"conditionB-conditionA","sp|P27550|ACSA_ECOLI","ECOLI","1","2"
"sp|P77581|ASTC_ECOLI",1.88482428223587,22.3891695399979,43.7886511092387,6.52177878242617e-16,6.35156035620485e-13,26.9143220423068,"conditionB-conditionA","sp|P77581|ASTC_ECOLI","ECOLI","1","2"
"sp|P0A870|TALB_ECOLI",1.8870056065744,21.1578267774403,42.9706803470509,8.39222378488077e-16,6.92940119654156e-13,26.6756256006048,"conditionB-conditionA","sp|P0A870|TALB_ECOLI","ECOLI","1","2"
"sp|P33195|GCSP_ECOLI",2.24119443901404,21.2776701437892,42.9153223719339,8.53812653850485e-16,6.92940119654156e-13,26.6592714187725,"conditionB-conditionA","sp|P33195|GCSP_ECOLI","ECOLI","1","2"
"sp|P0A799|PGK_ECOLI",2.04558531969496,21.9841156473253,42.252605463853,1.05128968839274e-15,7.875777134813e-13,26.4614762541254,"conditionB-conditionA","sp|P0A799|PGK_ECOLI","ECOLI","1","2"
"sp|P37685|ALDB_ECOLI",1.93027582983305,21.5436597565019,41.8563441004079,1.19239926133196e-15,8.29484029007995e-13,26.3414049844581,"conditionB-conditionA","sp|P37685|ALDB_ECOLI","ECOLI","1","2"
"sp|P0ACI6|ASNC_ECOLI",2.36870065286382,18.2895992681306,40.8064430879231,1.67437860738237e-15,1.08711821715313e-12,26.0165453881607,"conditionB-conditionA","sp|P0ACI6|ASNC_ECOLI","ECOLI","1","2"
"sp|P0AEX9|MALE_ECOLI",1.9910504098624,22.8384221422159,40.3440173491307,1.94974969869026e-15,1.18678826972152e-12,25.8702729240104,"conditionB-conditionA","sp|P0AEX9|MALE_ECOLI","ECOLI","1","2"
"sp|P0CE47|EFTU1_ECOLI",1.68278223851235,25.0707287274339,39.4002537340061,2.67473688030132e-15,1.41545714343511e-12,25.5654638492104,"conditionB-conditionA","sp|P0CE47|EFTU1_ECOLI","ECOLI","1","2"
"sp|Q7Z3K6|MIER3_HUMAN",7.09847437832379,18.441670812063,39.2455693793653,2.81898910095864e-15,1.41545714343511e-12,25.5146812667746,"conditionB-conditionA","sp|Q7Z3K6|MIER3_HUMAN","HUMAN","0","0"
"sp|P0AE08|AHPC_ECOLI",1.79095757741556,22.0647730620335,38.8118028343792,3.2699324057948e-15,1.41545714343511e-12,25.371008899963,"conditionB-conditionA","sp|P0AE08|AHPC_ECOLI","ECOLI","1","2"
