"protein","contrast","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"1","sp|P00330|ADH1_YEAST","conditionB-conditionA",0,-2.30263416927414,0,"YEAST","1","-1"
"2","sp|P00359|G3P3_YEAST","conditionB-conditionA",0,-3.56069494070463,0,"YEAST","1","-1"
"3","sp|P00549|KPYK1_YEAST","conditionB-conditionA",0,-3.35137070454116,0,"YEAST","1","-1"
"4","sp|P00560|PGK_YEAST","conditionB-conditionA",0,-3.24877158558486,0,"YEAST","1","-1"
"5","sp|P00924|ENO1_YEAST","conditionB-conditionA",0,-2.32156632328093,0,"YEAST","1","-1"
"6","sp|P00925|ENO2_YEAST","conditionB-conditionA",0,-3.90288321245654,0,"YEAST","1","-1"
"7","sp|P02994|EF1A_YEAST","conditionB-conditionA",0,-2.5422254636938,0,"YEAST","1","-1"
"8","sp|P03965|CARB_YEAST","conditionB-conditionA",0,-2.77972113848045,0,"YEAST","1","-1"
"9","sp|P04050|RPB1_YEAST","conditionB-conditionA",0,-2.82759468155419,0,"YEAST","1","-1"
"10","sp|P04806|HXKA_YEAST","conditionB-conditionA",0,-2.52882769942355,0,"YEAST","1","-1"
"11","sp|P04807|HXKB_YEAST","conditionB-conditionA",0,-2.48612881882584,0,"YEAST","1","-1"
"12","sp|P06169|PDC1_YEAST","conditionB-conditionA",0,-3.44815059642176,0,"YEAST","1","-1"
"13","sp|P07149|FAS1_YEAST","conditionB-conditionA",0,-2.79068043202478,0,"YEAST","1","-1"
"14","sp|P07259|PYR1_YEAST","conditionB-conditionA",0,-2.36839852736613,0,"YEAST","1","-1"
"15","sp|P07275|PUT2_YEAST","conditionB-conditionA",0,-3.06196973833472,0,"YEAST","1","-1"
"16","sp|P08566|ARO1_YEAST","conditionB-conditionA",0,-2.33164063194322,0,"YEAST","1","-1"
"17","sp|P09436|SYIC_YEAST","conditionB-conditionA",0,-2.41976695070468,0,"YEAST","1","-1"
"18","sp|P0C2I6|YL13B_YEAST","conditionB-conditionA",0,-2.36327033088553,0,"YEAST","1","-1"
"19","sp|P10591|HSP71_YEAST","conditionB-conditionA",0,-2.69230355462682,0,"YEAST","1","-1"
"20","sp|P11075|SEC7_YEAST","conditionB-conditionA",0,-2.96281298145022,0,"YEAST","1","-1"
"21","sp|P14540|ALF_YEAST","conditionB-conditionA",0,-2.26318577223861,0,"YEAST","1","-1"
"22","sp|P14922|CYC8_YEAST","conditionB-conditionA",0,-2.53778966047226,0,"YEAST","1","-1"
"23","sp|P16521|EF3A_YEAST","conditionB-conditionA",0,-2.70776449687062,0,"YEAST","1","-1"
"24","sp|P17442|PHO81_YEAST","conditionB-conditionA",0,-2.43842260888837,0,"YEAST","1","-1"
"25","sp|P19097|FAS2_YEAST","conditionB-conditionA",0,-2.85588634945845,0,"YEAST","1","-1"
"26","sp|P19524|MYO2_YEAST","conditionB-conditionA",0,-2.6038353752706,0,"YEAST","1","-1"
"27","sp|P23615|SPT6_YEAST","conditionB-conditionA",0,-3.09859768217636,0,"YEAST","1","-1"
"28","sp|P24276|SSD1_YEAST","conditionB-conditionA",0,-2.49539220562785,0,"YEAST","1","-1"
"29","sp|P25623|SYP1_YEAST","conditionB-conditionA",0,-3.60114340771971,0,"YEAST","1","-1"
"30","sp|P25655|NOT1_YEAST","conditionB-conditionA",0,-2.32162274228222,0,"YEAST","1","-1"
"31","sp|P25694|CDC48_YEAST","conditionB-conditionA",0,-2.43339439270451,0,"YEAST","1","-1"
"32","sp|P28274|URA7_YEAST","conditionB-conditionA",0,-2.91468806495111,0,"YEAST","1","-1"
"33","sp|P30624|LCF1_YEAST","conditionB-conditionA",0,-2.47584003436552,0,"YEAST","1","-1"
"34","sp|P30822|XPO1_YEAST","conditionB-conditionA",0,-3.56285352918869,0,"YEAST","1","-1"
"35","sp|P32319|VPS10_YEAST","conditionB-conditionA",0,-3.87176846975761,0,"YEAST","1","-1"
"36","sp|P32324|EF2_YEAST","conditionB-conditionA",0,-2.59947738351955,0,"YEAST","1","-1"
"37","sp|P32356|TREA_YEAST","conditionB-conditionA",0,-2.42177869143764,0,"YEAST","1","-1"
"38","sp|P32386|YBT1_YEAST","conditionB-conditionA",0,-2.96198799017726,0,"YEAST","1","-1"
"39","sp|P32558|SPT16_YEAST","conditionB-conditionA",0,-2.69160435177406,0,"YEAST","1","-1"
"40","sp|P32597|STH1_YEAST","conditionB-conditionA",0,-3.77135244250153,0,"YEAST","1","-1"
