DEA,expression_type,MVI,Normalization,label
limma,norm_raw,min,center.median,2.0
proDA,pro_LFQ,zero,center.median,2.0
proDA,MaxLFQ_raw,missForest,No_norm,2.0
limma,raw,MLE,quantiles,2.0
ROTS,norm,min,vsn,2.0
SAM,pro_LFQ,MLE,quantiles,2.0
ROTS,MaxLFQ_raw,zero,quantiles,2.0
limma,pro_LFQ,MinDet,sum,2.0
ROTS,MaxLFQ_raw,mice,No_norm,2.0
limma,pro_LFQ,MinProb,sum,2.0
SAM,pro_LFQ,missForest,center.mean,2.0
limma,pro_LFQ,min,max,2.0
ROTS,MaxLFQ_raw,mice,center.median,2.0
proDA,raw,MinDet,center.mean,2.0
proDA,pro_LFQ,No_MVI,center.mean,2.0
SAM,norm,min,vsn,2.0
DEP,pro_LFQ,MinProb,center.mean,2.0
proDA,MaxLFQ_raw,QRILC,center.median,2.0
proDA,norm_raw,MinDet,No_norm,2.0
proDA,MaxLFQ_raw,QRILC,No_norm,2.0
limma,raw,MLE,center.median,2.0
SAM,norm,bpca,center.median,2.0
limma,norm_raw,bpca,center.median,2.0
DEP,norm_raw,MinProb,No_norm,2.0
limma,norm_raw,bpca,quantiles,2.0
limma,norm,zero,div.median,2.0
proDA,norm_raw,MinProb,No_norm,2.0
proDA,raw,MinProb,center.mean,2.0
ROTS,raw,min,No_norm,2.0
DEP,norm_raw,MinDet,No_norm,2.0
ROTS,raw,MLE,No_norm,2.0
SAM,norm,nbavg,center.mean,2.0
limma,pro_LFQ,bpca,div.mean,2.0
ROTS,MaxLFQ_raw,mice,center.mean,2.0
limma,pro_LFQ,missForest,vsn,2.0
limma,norm_raw,MLE,No_norm,2.0
limma,norm,zero,div.mean,2.0
SAM,norm,MinDet,center.median,2.0
limma,norm_raw,MLE,center.mean,2.0
proDA,norm_raw,MinDet,center.mean,2.0
proDA,pro_LFQ,No_MVI,center.median,2.0
proDA,raw,MinDet,center.median,2.0
SAM,pro_LFQ,MLE,center.mean,2.0
SAM,norm,missForest,center.mean,2.0
limma,pro_LFQ,MLE,div.mean,2.0
DEP,MaxLFQ_raw,MLE,No_norm,2.0
limma,pro_LFQ,bpca,div.median,2.0
SAM,pro_LFQ,bpca,center.mean,2.0
limma,pro_LFQ,QRILC,sum,2.0
SAM,norm,QRILC,center.mean,2.0
limma,pro_LFQ,knn,sum,2.0
limma,pro_LFQ,QRILC,vsn,2.0
SAM,norm,mice,quantiles,2.0
siggenes,pro_LFQ,zero,div.mean,2.0
SAM,pro_LFQ,QRILC,center.median,2.0
ROTS,MaxLFQ_raw,zero,center.median,2.0
SAM,norm,MinProb,center.median,2.0
DEP,pro_LFQ,MinProb,center.median,2.0
limma,raw,missForest,center.mean,2.0
SAM,pro_LFQ,missForest,center.median,2.0
limma,pro_LFQ,MLE,div.median,2.0
limma,pro_LFQ,min,vsn,2.0
siggenes,norm,zero,vsn,2.0
DEP,pro_LFQ,nbavg,center.median,2.0
limma,raw,bpca,No_norm,2.0
proDA,norm_raw,MinProb,center.mean,2.0
limma,pro_LFQ,min,sum,2.0
limma,norm_raw,MLE,quantiles,2.0
proDA,raw,MinProb,center.median,2.0
limma,norm_raw,MLE,center.median,2.0
limma,pro_LFQ,MinDet,div.mean,2.0
limma,MaxLFQ_raw,nbavg,center.mean,2.0
limma,pro_LFQ,MinProb,div.mean,2.0
limma,pro_LFQ,nbavg,div.mean,2.0
proDA,norm_raw,MinDet,center.median,2.0
limma,pro_LFQ,missForest,max,2.0
SAM,norm,No_MVI,No_norm,2.0
SAM,norm,min,center.mean,2.0
ROTS,pro_LFQ,No_MVI,quantiles,2.0
SAM,norm,nbavg,center.median,2.0
siggenes,MaxLFQ_raw,MinProb,center.median,2.0
limma,raw,missForest,quantiles,2.0
DEP,MaxLFQ_raw,min,center.mean,2.0
DEP,pro_LFQ,MinDet,center.median,2.0
SAM,pro_LFQ,nbavg,center.mean,2.0
limma,pro_LFQ,MinProb,div.median,2.0
ROTS,pro_LFQ,No_MVI,center.mean,2.0
SAM,pro_LFQ,bpca,center.median,2.0
limma,pro_LFQ,nbavg,div.median,2.0
limma,pro_LFQ,MinDet,div.median,2.0
limma,norm_raw,missForest,center.mean,2.0
limma,raw,QRILC,No_norm,2.0
limma,pro_LFQ,knn,max,2.0
proDA,norm_raw,MinProb,center.median,2.0
SAM,norm,QRILC,center.median,2.0
limma,norm_raw,missForest,No_norm,2.0
limma,MaxLFQ_raw,nbavg,center.median,2.0
ROTS,pro_LFQ,No_MVI,center.median,2.0
DEP,MaxLFQ_raw,MinProb,quantiles,2.0
limma,norm,bpca,max,2.0
SAM,norm,MLE,center.median,2.0
ROTS,MaxLFQ_raw,zero,center.mean,2.0
siggenes,pro_LFQ,zero,div.median,2.0
limma,MaxLFQ_raw,nbavg,No_norm,2.0
limma,pro_LFQ,missForest,div.mean,2.0
siggenes,norm,zero,div.mean,2.0
limma,pro_LFQ,MLE,sum,2.0
DEP,MaxLFQ_raw,missForest,quantiles,2.0
DEP,MaxLFQ_raw,bpca,No_norm,2.0
SAM,pro_LFQ,MLE,center.median,2.0
SAM,norm,zero,vsn,2.0
siggenes,norm,zero,div.median,2.0
SAM,norm,missForest,center.median,2.0
ROTS,raw,missForest,No_norm,2.0
limma,pro_LFQ,missForest,div.median,2.0
limma,raw,MLE,No_norm,2.0
limma,norm,MinDet,sum,2.0
limma,norm,nbavg,max,2.0
DEP,pro_LFQ,knn,center.mean,2.0
SAM,norm,knn,quantiles,2.0
siggenes,MaxLFQ_raw,MinProb,quantiles,2.0
limma,raw,missForest,center.median,2.0
siggenes,MaxLFQ_raw,MLE,quantiles,2.0
SAM,norm,min,center.median,2.0
SAM,norm,zero,center.mean,2.0
limma,pro_LFQ,No_MVI,center.mean,2.0
limma,norm,MinDet,vsn,2.0
limma,norm,MinProb,sum,2.0
SAM,norm,mice,center.mean,2.0
limma,norm,MinProb,vsn,2.0
siggenes,MaxLFQ_raw,bpca,quantiles,2.0
limma,norm,bpca,vsn,2.0
proDA,norm_raw,MinProb,quantiles,2.0
siggenes,MaxLFQ_raw,MLE,center.median,2.0
limma,norm_raw,missForest,center.median,2.0
siggenes,MaxLFQ_raw,MinProb,center.mean,2.0
siggenes,MaxLFQ_raw,min,quantiles,2.0
limma,MaxLFQ_raw,nbavg,quantiles,2.0
limma,norm_raw,zero,No_norm,2.0
limma,norm,MLE,max,2.0
proDA,norm_raw,MinDet,quantiles,2.0
limma,norm,nbavg,sum,2.0
limma,norm,MLE,sum,2.0
limma,norm_raw,missForest,quantiles,2.0
siggenes,MaxLFQ_raw,bpca,center.median,2.0
limma,norm,QRILC,sum,2.0
siggenes,MaxLFQ_raw,MLE,center.mean,2.0
limma,MaxLFQ_raw,knn,center.mean,2.0
limma,norm,MLE,vsn,2.0
limma,pro_LFQ,No_MVI,quantiles,2.0
DEP,MaxLFQ_raw,min,center.median,2.0
limma,pro_LFQ,No_MVI,center.median,2.0
DEP,pro_LFQ,knn,center.median,2.0
limma,pro_LFQ,QRILC,max,2.0
ROTS,norm,zero,vsn,2.0
SAM,norm,mice,center.median,2.0
limma,pro_LFQ,MinProb,max,2.0
ROTS,pro_LFQ,MinDet,div.mean,2.0
SAM,pro_LFQ,knn,quantiles,2.0
ROTS,pro_LFQ,MinProb,div.median,2.0
ROTS,pro_LFQ,MinProb,div.mean,2.0
ROTS,pro_LFQ,MinDet,div.median,2.0
limma,pro_LFQ,missForest,sum,2.0
ttest,pro_LFQ,QRILC,No_norm,2.0
ROTS,pro_LFQ,QRILC,div.mean,2.0
SAM,pro_LFQ,mice,No_norm,2.0
SAM,norm,zero,center.median,2.0
siggenes,MaxLFQ_raw,QRILC,center.median,2.0
ROTS,pro_LFQ,QRILC,div.median,2.0
limma,pro_LFQ,QRILC,div.mean,2.0
siggenes,MaxLFQ_raw,bpca,center.mean,2.0
ROTS,MaxLFQ_raw,zero,div.median,2.0
limma,norm,nbavg,vsn,2.0
ROTS,pro_LFQ,missForest,max,2.0
ROTS,pro_LFQ,bpca,max,2.0
siggenes,MaxLFQ_raw,min,center.median,2.0
SAM,pro_LFQ,knn,center.mean,2.0
limma,norm,min,max,2.0
limma,raw,zero,quantiles,2.0
ROTS,MaxLFQ_raw,zero,div.mean,2.0
limma,norm,mice,sum,2.0
SAM,pro_LFQ,nbavg,center.median,2.0
ROTS,pro_LFQ,knn,max,2.0
limma,MaxLFQ_raw,knn,No_norm,2.0
SAM,norm,knn,center.mean,2.0
limma,pro_LFQ,QRILC,div.median,2.0
limma,norm,bpca,sum,2.0
DEP,pro_LFQ,QRILC,center.mean,2.0
limma,norm,QRILC,vsn,2.0
DEP,MaxLFQ_raw,MinDet,No_norm,2.0
DEP,MaxLFQ_raw,QRILC,quantiles,2.0
limma,pro_LFQ,zero,max,2.0
ROTS,pro_LFQ,MLE,max,2.0
limma,norm_raw,zero,quantiles,2.0
siggenes,MaxLFQ_raw,min,center.mean,2.0
siggenes,MaxLFQ_raw,QRILC,quantiles,2.0
DEP,norm_raw,QRILC,No_norm,2.0
limma,pro_LFQ,zero,sum,2.0
siggenes,MaxLFQ_raw,missForest,center.median,2.0
ROTS,norm_raw,knn,No_norm,2.0
ttest,pro_LFQ,knn,No_norm,2.0
limma,pro_LFQ,min,div.mean,2.0
ROTS,pro_LFQ,min,div.mean,2.0
limma,norm,missForest,vsn,2.0
ROTS,pro_LFQ,MLE,vsn,2.0
ROTS,pro_LFQ,min,div.median,2.0
limma,MaxLFQ_raw,knn,center.median,2.0
limma,norm,min,sum,2.0
ROTS,pro_LFQ,missForest,div.median,2.0
ROTS,norm,bpca,max,2.0
DEP,pro_LFQ,bpca,center.median,2.0
proDA,norm_raw,min,No_norm,2.0
ROTS,pro_LFQ,min,max,2.0
ROTS,norm,QRILC,div.mean,2.0
ROTS,norm,MinProb,div.mean,2.0
ROTS,pro_LFQ,missForest,div.mean,2.0
ROTS,norm,MinDet,div.mean,2.0
ROTS,norm,QRILC,div.median,2.0
ROTS,norm,MinProb,div.median,2.0
ROTS,raw,knn,quantiles,2.0
ROTS,norm_raw,knn,quantiles,2.0
siggenes,MaxLFQ_raw,QRILC,center.mean,2.0
siggenes,norm,No_MVI,No_norm,2.0
ttest,pro_LFQ,MLE,center.mean,2.0
ROTS,norm,MinDet,div.median,2.0
limma,norm,bpca,div.mean,2.0
ROTS,pro_LFQ,bpca,vsn,2.0
ROTS,norm,min,max,2.0
limma,pro_LFQ,min,div.median,2.0
limma,MaxLFQ_raw,knn,quantiles,2.0
DEP,MaxLFQ_raw,MinProb,No_norm,2.0
ROTS,pro_LFQ,bpca,div.median,2.0
SAM,pro_LFQ,knn,center.median,2.0
ROTS,norm,min,div.mean,2.0
limma,pro_LFQ,MinDet,max,2.0
ROTS,pro_LFQ,bpca,div.mean,2.0
ROTS,norm,MLE,max,2.0
ROTS,norm,bpca,div.mean,2.0
ROTS,norm,min,div.median,2.0
limma,raw,min,No_norm,2.0
ROTS,norm,bpca,div.median,2.0
ROTS,norm_raw,knn,center.mean,2.0
limma,norm,bpca,div.median,2.0
ROTS,pro_LFQ,mice,max,2.0
ROTS,norm,missForest,div.mean,2.0
ROTS,raw,knn,center.mean,2.0
ROTS,norm,missForest,max,2.0
limma,norm,missForest,max,2.0
siggenes,MaxLFQ_raw,missForest,quantiles,2.0
ROTS,norm,MLE,div.median,2.0
ROTS,norm,MLE,div.mean,2.0
DEP,MaxLFQ_raw,missForest,No_norm,2.0
ROTS,pro_LFQ,QRILC,max,2.0
proDA,pro_LFQ,bpca,div.mean,2.0
limma,norm,MinDet,max,2.0
limma,norm,MLE,div.mean,2.0
ROTS,norm,missForest,div.median,2.0
limma,norm,MinDet,div.mean,2.0
ttest,pro_LFQ,bpca,center.mean,2.0
ROTS,norm,knn,div.median,2.0
ROTS,norm,knn,div.mean,2.0
proDA,pro_LFQ,MLE,div.mean,2.0
siggenes,MaxLFQ_raw,missForest,center.mean,2.0
ROTS,pro_LFQ,knn,div.mean,2.0
limma,norm,MinProb,div.mean,2.0
limma,norm,MinProb,max,2.0
siggenes,MaxLFQ_raw,MLE,No_norm,2.0
SAM,norm,knn,center.median,2.0
ROTS,norm,mice,div.mean,2.0
DEP,norm_raw,MLE,No_norm,2.0
DEP,norm_raw,min,No_norm,2.0
siggenes,MaxLFQ_raw,bpca,No_norm,2.0
limma,raw,missForest,No_norm,2.0
DEP,norm_raw,bpca,No_norm,2.0
ROTS,norm,mice,div.median,2.0
ROTS,pro_LFQ,MLE,div.mean,2.0
ROTS,pro_LFQ,MLE,div.median,2.0
ROTS,pro_LFQ,knn,div.median,2.0
proDA,pro_LFQ,bpca,div.median,2.0
limma,norm,MLE,div.median,2.0
ROTS,norm,mice,max,2.0
proDA,pro_LFQ,MinDet,div.mean,2.0
proDA,pro_LFQ,MLE,div.median,2.0
proDA,pro_LFQ,MinProb,div.mean,2.0
DEP,norm_raw,MinProb,quantiles,2.0
DEP,MaxLFQ_raw,QRILC,No_norm,2.0
limma,norm,MinDet,div.median,2.0
ROTS,norm_raw,knn,center.median,2.0
limma,norm,MinProb,div.median,2.0
ROTS,raw,knn,center.median,2.0
ROTS,pro_LFQ,MinProb,vsn,2.0
ROTS,norm,knn,vsn,2.0
DEP,norm_raw,min,quantiles,2.0
DEP,raw,MinDet,quantiles,2.0
ROTS,pro_LFQ,missForest,vsn,2.0
ROTS,norm,MinProb,vsn,2.0
ROTS,pro_LFQ,MinDet,vsn,2.0
SAM,norm,zero,div.mean,2.0
proDA,pro_LFQ,MinDet,div.median,2.0
DEP,raw,min,quantiles,2.0
limma,raw,mice,center.mean,2.0
proDA,pro_LFQ,MinProb,div.median,2.0
DEP,pro_LFQ,mice,quantiles,2.0
limma,pro_LFQ,mice,max,2.0
DEP,norm_raw,missForest,No_norm,2.0
limma,norm,nbavg,div.mean,2.0
ROTS,norm,MinDet,vsn,2.0
limma,raw,mice,center.median,2.0
SAM,pro_LFQ,mice,quantiles,2.0
ROTS,raw,mice,center.median,2.0
ROTS,norm,MLE,vsn,2.0
limma,norm,QRILC,max,2.0
ttest,pro_LFQ,missForest,center.mean,2.0
ROTS,norm_raw,zero,No_norm,2.0
DEP,pro_LFQ,missForest,center.median,2.0
limma,norm,knn,sum,2.0
limma,norm,nbavg,div.median,2.0
ROTS,norm,missForest,vsn,2.0
ROTS,norm,zero,max,2.0
ROTS,norm_raw,mice,center.mean,2.0
ROTS,raw,zero,quantiles,2.0
limma,norm,QRILC,div.mean,2.0
siggenes,norm_raw,MinProb,center.median,2.0
ROTS,norm,QRILC,max,2.0
ttest,pro_LFQ,bpca,center.median,2.0
SAM,norm,No_MVI,quantiles,2.0
limma,norm,missForest,div.mean,2.0
proDA,pro_LFQ,MLE,sum,2.0
limma,raw,mice,quantiles,2.0
ttest,pro_LFQ,MLE,center.median,2.0
proDA,raw,bpca,center.mean,2.0
ROTS,norm,knn,max,2.0
limma,norm_raw,mice,center.mean,2.0
ROTS,raw,mice,center.mean,2.0
proDA,pro_LFQ,missForest,div.mean,2.0
ROTS,norm,bpca,vsn,2.0
proDA,pro_LFQ,nbavg,div.median,2.0
DEP,raw,min,center.median,2.0
limma,norm,missForest,div.median,2.0
limma,norm,QRILC,div.median,2.0
ROTS,pro_LFQ,zero,max,2.0
DEP,norm_raw,MinDet,quantiles,2.0
limma,norm,missForest,sum,2.0
limma,MaxLFQ_raw,zero,vsn,2.0
limma,pro_LFQ,knn,div.mean,2.0
ROTS,norm_raw,mice,center.median,2.0
limma,MaxLFQ_raw,mice,center.median,2.0
proDA,raw,bpca,center.median,2.0
ROTS,raw,mice,quantiles,2.0
ROTS,norm,QRILC,vsn,2.0
proDA,pro_LFQ,missForest,div.median,2.0
DEP,raw,MinProb,center.mean,2.0
limma,MaxLFQ_raw,zero,div.median,2.0
DEP,pro_LFQ,No_MVI,No_norm,2.0
proDA,raw,QRILC,center.mean,2.0
proDA,norm_raw,bpca,No_norm,2.0
limma,MaxLFQ_raw,zero,div.mean,2.0
DEP,pro_LFQ,MinDet,vsn,2.0
ROTS,raw,knn,No_norm,2.0
limma,MaxLFQ_raw,mice,center.mean,2.0
siggenes,raw,MinProb,center.median,2.0
ROTS,pro_LFQ,min,vsn,2.0
DEP,pro_LFQ,MinProb,vsn,2.0
ROTS,pro_LFQ,QRILC,vsn,2.0
siggenes,raw,MinDet,center.median,2.0
limma,raw,nbavg,center.mean,2.0
ROTS,norm_raw,zero,quantiles,2.0
limma,pro_LFQ,knn,div.median,2.0
limma,norm,mice,max,2.0
ROTS,norm_raw,mice,No_norm,2.0
limma,norm_raw,mice,No_norm,2.0
limma,pro_LFQ,mice,div.mean,2.0
proDA,norm_raw,bpca,center.mean,2.0
DEP,pro_LFQ,MLE,vsn,2.0
ROTS,norm,MinDet,max,2.0
DEP,raw,MinProb,quantiles,2.0
ROTS,norm,MinProb,max,2.0
siggenes,norm_raw,min,quantiles,2.0
limma,MaxLFQ_raw,mice,No_norm,2.0
limma,norm,zero,max,2.0
limma,MaxLFQ_raw,mice,quantiles,2.0
ROTS,pro_LFQ,mice,div.mean,2.0
ROTS,norm_raw,mice,quantiles,2.0
ttest,pro_LFQ,missForest,center.median,2.0
proDA,raw,MLE,center.mean,2.0
siggenes,raw,min,quantiles,2.0
limma,norm,zero,sum,2.0
siggenes,raw,MinDet,center.mean,2.0
proDA,pro_LFQ,missForest,sum,2.0
limma,norm,mice,div.mean,2.0
ttest,pro_LFQ,MLE,quantiles,2.0
DEP,norm_raw,bpca,quantiles,2.0
proDA,norm_raw,QRILC,No_norm,2.0
limma,raw,nbavg,center.median,2.0
limma,norm_raw,mice,center.median,2.0
limma,pro_LFQ,mice,div.median,2.0
siggenes,norm_raw,MinProb,quantiles,2.0
proDA,raw,QRILC,center.median,2.0
DEP,norm_raw,min,center.mean,2.0
siggenes,raw,MinProb,quantiles,2.0
limma,raw,nbavg,quantiles,2.0
limma,norm,min,div.mean,2.0
siggenes,norm_raw,MinProb,center.mean,2.0
ROTS,pro_LFQ,mice,div.median,2.0
DEP,pro_LFQ,bpca,vsn,2.0
limma,norm_raw,nbavg,center.mean,2.0
limma,norm,mice,div.median,2.0
proDA,norm_raw,bpca,center.median,2.0
limma,norm_raw,nbavg,No_norm,2.0
siggenes,MaxLFQ_raw,zero,quantiles,2.0
proDA,norm_raw,QRILC,center.mean,2.0
siggenes,raw,MinProb,center.mean,2.0
SAM,pro_LFQ,mice,center.median,2.0
DEP,norm_raw,min,center.median,2.0
proDA,raw,MLE,center.median,2.0
DEP,MaxLFQ_raw,MLE,center.median,2.0
ttest,pro_LFQ,bpca,quantiles,2.0
limma,norm,min,div.median,2.0
proDA,norm_raw,MLE,No_norm,2.0
ROTS,raw,mice,No_norm,2.0
DEP,norm_raw,QRILC,quantiles,2.0
DEP,pro_LFQ,zero,No_norm,2.0
DEP,MaxLFQ_raw,MinDet,center.median,2.0
DEP,pro_LFQ,nbavg,vsn,2.0
limma,norm_raw,knn,No_norm,2.0
proDA,MaxLFQ_raw,knn,center.mean,2.0
siggenes,norm_raw,MinDet,quantiles,2.0
limma,raw,nbavg,No_norm,2.0
limma,norm_raw,knn,center.mean,2.0
SAM,pro_LFQ,mice,center.mean,2.0
limma,raw,mice,No_norm,2.0
SAM,norm,zero,div.median,2.0
proDA,pro_LFQ,QRILC,div.mean,2.0
siggenes,MaxLFQ_raw,zero,center.median,2.0
proDA,raw,missForest,center.mean,2.0
limma,raw,zero,center.mean,2.0
limma,raw,knn,center.mean,2.0
limma,raw,zero,No_norm,2.0
proDA,norm_raw,missForest,No_norm,2.0
DEP,raw,missForest,quantiles,2.0
limma,norm_raw,nbavg,center.median,2.0
siggenes,MaxLFQ_raw,nbavg,center.median,2.0
limma,norm_raw,zero,center.mean,2.0
ROTS,norm,MLE,sum,2.0
proDA,norm_raw,MLE,center.mean,2.0
siggenes,raw,min,center.median,2.0
limma,norm,knn,max,2.0
limma,norm_raw,nbavg,quantiles,2.0
proDA,norm_raw,bpca,quantiles,2.0
limma,norm_raw,mice,quantiles,2.0
DEP,pro_LFQ,missForest,vsn,2.0
proDA,MaxLFQ_raw,knn,No_norm,2.0
DEP,raw,QRILC,quantiles,2.0
siggenes,raw,QRILC,center.median,2.0
proDA,norm_raw,QRILC,center.median,2.0
siggenes,pro_LFQ,nbavg,max,2.0
proDA,pro_LFQ,QRILC,div.median,2.0
proDA,pro_LFQ,min,div.median,2.0
limma,raw,knn,quantiles,2.0
limma,norm,missForest,quantiles.robust,2.0
proDA,norm_raw,missForest,center.mean,2.0
siggenes,norm_raw,QRILC,quantiles,2.0
siggenes,norm_raw,min,center.median,2.0
siggenes,raw,min,center.mean,2.0
limma,raw,zero,center.median,2.0
siggenes,raw,bpca,quantiles,2.0
siggenes,norm_raw,min,center.mean,2.0
limma,norm,bpca,quantiles.robust,2.0
siggenes,norm,No_MVI,quantiles,2.0
siggenes,raw,QRILC,quantiles,2.0
DEP,MaxLFQ_raw,MinDet,center.mean,2.0
siggenes,norm_raw,QRILC,center.median,2.0
ttest,pro_LFQ,missForest,quantiles,2.0
limma,norm_raw,zero,center.median,2.0
siggenes,norm_raw,min,No_norm,2.0
DEP,MaxLFQ_raw,bpca,center.mean,2.0
ROTS,raw,zero,div.mean,2.0
SAM,MaxLFQ_raw,missForest,No_norm,2.0
DEP,MaxLFQ_raw,QRILC,center.mean,2.0
siggenes,raw,bpca,center.median,2.0
proDA,MaxLFQ_raw,knn,center.median,2.0
siggenes,MaxLFQ_raw,nbavg,center.mean,2.0
DEP,pro_LFQ,bpca,max,2.0
limma,norm_raw,knn,quantiles,2.0
ROTS,raw,zero,No_norm,2.0
DEP,pro_LFQ,QRILC,vsn,2.0
DEP,MaxLFQ_raw,knn,No_norm,2.0
proDA,raw,missForest,center.median,2.0
siggenes,norm_raw,bpca,quantiles,2.0
proDA,norm,bpca,div.mean,2.0
siggenes,pro_LFQ,nbavg,vsn,2.0
siggenes,pro_LFQ,MinProb,vsn,2.0
siggenes,raw,QRILC,center.mean,2.0
siggenes,pro_LFQ,MinDet,vsn,2.0
limma,norm,knn,div.mean,2.0
ROTS,pro_LFQ,MinDet,sum,2.0
siggenes,MaxLFQ_raw,zero,center.mean,2.0
siggenes,pro_LFQ,MinProb,sum,2.0
DEP,pro_LFQ,min,max,2.0
siggenes,pro_LFQ,No_MVI,No_norm,2.0
proDA,norm_raw,MLE,center.median,2.0
proDA,norm,MinDet,div.mean,2.0
ROTS,norm,missForest,quantiles.robust,2.0
ROTS,pro_LFQ,MinProb,sum,2.0
ROTS,raw,zero,div.median,2.0
siggenes,norm_raw,bpca,center.median,2.0
proDA,norm,MinProb,div.mean,2.0
siggenes,pro_LFQ,bpca,vsn,2.0
siggenes,raw,bpca,center.mean,2.0
proDA,norm_raw,QRILC,quantiles,2.0
siggenes,pro_LFQ,MLE,max,2.0
proDA,MaxLFQ_raw,nbavg,center.mean,2.0
DEP,MaxLFQ_raw,MinProb,center.median,2.0
limma,raw,knn,center.median,2.0
DEP,raw,MLE,quantiles,2.0
proDA,norm_raw,missForest,center.median,2.0
DEP,raw,min,center.mean,2.0
limma,norm_raw,knn,center.median,2.0
siggenes,MaxLFQ_raw,nbavg,quantiles,2.0
proDA,norm,bpca,div.median,2.0
limma,MaxLFQ_raw,MinDet,vsn,2.0
DEP,pro_LFQ,MLE,max,2.0
limma,norm,knn,div.median,2.0
limma,MaxLFQ_raw,MinProb,vsn,2.0
proDA,norm_raw,MLE,quantiles,2.0
proDA,norm,MinDet,div.median,2.0
siggenes,pro_LFQ,min,vsn,2.0
proDA,norm,MLE,div.mean,2.0
limma,MaxLFQ_raw,bpca,div.mean,2.0
limma,MaxLFQ_raw,MinDet,div.mean,2.0
proDA,raw,MinDet,No_norm,2.0
DEP,MaxLFQ_raw,nbavg,quantiles,2.0
limma,norm,knn,vsn,2.0
proDA,norm,MinProb,div.median,2.0
ROTS,norm_raw,zero,div.mean,2.0
limma,MaxLFQ_raw,bpca,vsn,2.0
siggenes,pro_LFQ,MLE,vsn,2.0
siggenes,raw,MinProb,No_norm,2.0
siggenes,pro_LFQ,QRILC,sum,2.0
limma,MaxLFQ_raw,MinProb,div.mean,2.0
limma,MaxLFQ_raw,bpca,div.median,2.0
proDA,MaxLFQ_raw,nbavg,No_norm,2.0
siggenes,pro_LFQ,QRILC,vsn,2.0
limma,MaxLFQ_raw,MLE,vsn,2.0
SAM,norm,nbavg,max,2.0
DEP,pro_LFQ,min,vsn,2.0
DEP,norm_raw,mice,No_norm,2.0
DEP,raw,bpca,quantiles,2.0
DEP,pro_LFQ,MinProb,sum,2.0
limma,MaxLFQ_raw,MinDet,div.median,2.0
DEP,norm_raw,MLE,quantiles,2.0
limma,MaxLFQ_raw,MLE,div.mean,2.0
SAM,norm,bpca,max,2.0
DEP,pro_LFQ,mice,center.mean,2.0
limma,MaxLFQ_raw,bpca,max,2.0
limma,MaxLFQ_raw,MinProb,div.median,2.0
ROTS,norm_raw,zero,div.median,2.0
DEP,norm_raw,missForest,quantiles,2.0
siggenes,norm_raw,QRILC,center.mean,2.0
DEP,MaxLFQ_raw,MinProb,center.mean,2.0
limma,MaxLFQ_raw,MLE,div.median,2.0
siggenes,raw,MLE,quantiles,2.0
siggenes,raw,MLE,center.median,2.0
DEP,norm_raw,knn,No_norm,2.0
proDA,norm,MLE,div.median,2.0
limma,pro_LFQ,knn,vsn,2.0
proDA,norm_raw,missForest,quantiles,2.0
DEP,MaxLFQ_raw,QRILC,center.median,2.0
DEP,raw,MinDet,center.mean,2.0
DEP,MaxLFQ_raw,missForest,center.median,2.0
SAM,norm,MinDet,sum,2.0
proDA,raw,MinProb,No_norm,2.0
SAM,norm,MinProb,sum,2.0
ROTS,pro_LFQ,QRILC,sum,2.0
siggenes,pro_LFQ,missForest,vsn,2.0
DEP,pro_LFQ,nbavg,max,2.0
siggenes,norm_raw,bpca,No_norm,2.0
siggenes,norm_raw,MLE,center.median,2.0
ROTS,pro_LFQ,min,sum,2.0
DEP,norm_raw,MinDet,center.mean,2.0
DEP,pro_LFQ,min,sum,2.0
limma,raw,knn,No_norm,2.0
siggenes,norm,No_MVI,center.median,2.0
SAM,norm,MinProb,vsn,2.0
SAM,norm,min,max,2.0
siggenes,norm_raw,MLE,quantiles,2.0
SAM,norm,MinDet,vsn,2.0
DEP,pro_LFQ,mice,center.median,2.0
proDA,pro_LFQ,knn,div.mean,2.0
SAM,norm,QRILC,sum,2.0
DEP,pro_LFQ,knn,sum,2.0
siggenes,MaxLFQ_raw,nbavg,No_norm,2.0
siggenes,norm_raw,bpca,center.mean,2.0
siggenes,MaxLFQ_raw,zero,div.mean,2.0
limma,norm,No_MVI,max,2.0
limma,norm,No_MVI,sum,2.0
proDA,norm,QRILC,div.mean,2.0
DEP,pro_LFQ,QRILC,sum,2.0
siggenes,norm,No_MVI,center.mean,2.0
proDA,pro_LFQ,knn,div.median,2.0
DEP,norm_raw,nbavg,No_norm,2.0
siggenes,raw,MLE,center.mean,2.0
proDA,norm,missForest,div.mean,3.0
siggenes,pro_LFQ,missForest,max,3.0
limma,pro_LFQ,bpca,sum,3.0
limma,MaxLFQ_raw,min,max,3.0
proDA,norm,QRILC,div.median,3.0
DEP,MaxLFQ_raw,bpca,center.median,3.0
limma,MaxLFQ_raw,MinDet,sum,3.0
limma,MaxLFQ_raw,MLE,max,3.0
DEP,MaxLFQ_raw,MinProb,vsn,3.0
siggenes,norm_raw,missForest,center.median,3.0
DEP,MaxLFQ_raw,MinDet,vsn,3.0
limma,norm,MLE,quantiles.robust,3.0
SAM,norm,nbavg,sum,3.0
SAM,norm,MLE,max,3.0
siggenes,pro_LFQ,bpca,max,3.0
proDA,norm,missForest,div.median,3.0
limma,MaxLFQ_raw,MinProb,sum,3.0
