"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","ANOVA","DEP","A","B","-0.141683173424134","-0.12951829723571","0","****","ANOVA-DEP"
"2","ANOVA","DEqMS","A","C","-0.137518184585925","-0.12147483193062","0","****","ANOVA-DEqMS"
"3","ANOVA","limma","A","D","-0.139362029416056","-0.126712342141269","0","****","ANOVA-limma"
"4","ANOVA","proDA","A","E","-0.136488843460396","-0.123448846329691","0","****","ANOVA-proDA"
"5","ANOVA","ROTS","A","F","-0.113309280942037","-0.092497973450864","0","****","ANOVA-ROTS"
"6","ANOVA","SAM","A","G","-0.102732232547057","-0.079871941424467","0","****","ANOVA-SAM"
"7","ANOVA","ttest","A","H","-0.0927434981713255","-0.0768425460903435","0","****","ANOVA-ttest"
"8","DEP","DEqMS","B","C","0.00416498883820823","0.000581196054225019","1.65258040784617e-41","****","DEP-DEqMS"
"9","DEP","limma","B","D","0.00232114400807732","0","5.86995867615752e-21","****","DEP-limma"
"10","DEP","proDA","B","E","0.00519432996373769","0.000934935573530027","2.41394445900301e-75","****","DEP-proDA"
"11","DEP","ROTS","B","F","0.0283738924820971","0.00618281888162503","0","****","DEP-ROTS"
"12","DEP","SAM","B","G","0.0389509408770763","0.00710593761509604","0","****","DEP-SAM"
"13","DEP","ttest","B","H","0.0489396752528082","0.035121226180928","0","****","DEP-ttest"
"14","DEqMS","limma","C","D","-0.00184384483013091","-0.000239436835930529","7.5524470007049e-23","****","DEqMS-limma"
"15","DEqMS","proDA","C","E","0.00102934112552946","0.000124347161063465","0.00415797409399882","**","DEqMS-proDA"
"16","DEqMS","ROTS","C","F","0.0242089036438889","0.0044682918863635","0","****","DEqMS-ROTS"
"17","DEqMS","SAM","C","G","0.0347859520388681","0.00628494188028156","0","****","DEqMS-SAM"
"18","DEqMS","ttest","C","H","0.0447746864146","0.0267000085180395","0","****","DEqMS-ttest"
"19","limma","proDA","D","E","0.00287318595566038","0.000625545048878462","1.09540556393725e-20","****","limma-proDA"
"20","limma","ROTS","D","F","0.0260527484740198","0.0048073931938355","0","****","limma-ROTS"
"21","limma","SAM","D","G","0.036629796868999","0.0055177180349405","0","****","limma-SAM"
"22","limma","ttest","D","H","0.0466185312447309","0.03272139579906","0","****","limma-ttest"
"23","proDA","ROTS","E","F","0.0231795625183594","0.0035485409095185","5.34490858125279e-295","****","proDA-ROTS"
"24","proDA","SAM","E","G","0.0337566109133386","0.00522943147625204","0","****","proDA-SAM"
"25","proDA","ttest","E","H","0.0437453452890705","0.030848859219787","0","****","proDA-ttest"
"26","ROTS","SAM","F","G","0.0105770483949792","0.000606274317280969","8.01152353695164e-78","****","ROTS-SAM"
"27","ROTS","ttest","F","H","0.020565782770711","0.0147926610101736","3.41172341067432e-268","****","ROTS-ttest"
"28","SAM","ttest","G","H","0.00998873437573186","0.0121574689245705","5.40389314791874e-91","****","SAM-ttest"
