"workflow" "DEA" "Platform" "Matrix" "Imput" "normalization" "runTime" "mean_pauc001" "median_pauc001" "rank_mean_pauc001" "rank_median_pauc001" "mean_pauc005" "median_pauc005" "rank_mean_pauc005" "rank_median_pauc005" "mean_pauc01" "median_pauc01" "rank_mean_pauc01" "rank_median_pauc01" "mean_nmcc005" "median_nmcc005" "rank_mean_nmcc005" "rank_median_nmcc005" "mean_gmean005" "median_gmean005" "rank_mean_gmean005" "rank_median_gmean005" "avg_rank_mean" "avg_rank_median" "exact_rank" "setting" "rank" "label"
"DEqMS|Maxquant|dlfq|Impseq|blank" "DEqMS" "Maxquant" "dlfq" "Impseq" "none" 0 0.71880045 0.71556875 14 38 0.793700109090909 0.78265845 5 38 0.817308759090909 0.79972165 11 135 0.767566554545455 0.8194422 16 15 0.682630739545455 0.79888341 182 30 45.6 51.2 1 "MQ_DDA" "top1" "DEqMS|none|Impseq(1)"
"limma|Maxquant|dlfq|Impseq|blank" "limma" "Maxquant" "dlfq" "Impseq" "none" 0 0.714727559090909 0.7095935 30 63 0.793529095454545 0.77849975 7 64 0.817348213636364 0.79845635 10 153 0.767884590909091 0.81801 14 20 0.680887793181818 0.79691103 187 40 49.6 68 2 "MQ_DDA" "top2" "limma|none|Impseq(2)"
"DEqMS|Maxquant|LFQ|SeqKNN|lossf" "DEqMS" "Maxquant" "LFQ" "SeqKNN" "lossf" 0 0.727645359090909 0.74423405 1 1 0.768099013636364 0.795697 86 8 0.779516227272727 0.80714925 266 68 0.778336536363636 0.82969165 1 4 0.648287018636364 0.778829245 370 115 144.8 39.2 18 "MQ_DDA" "top1" "DEqMS|lossf|SeqKNN(18)"
"limma|Maxquant|LFQ|SeqKNN|lossf" "limma" "Maxquant" "LFQ" "SeqKNN" "lossf" 0 0.725861940909091 0.73998095 2 3 0.768126440909091 0.7917242 85 15 0.779994063636364 0.80637405 260 71 0.777378431818182 0.83161155 2 3 0.644784855454545 0.76881005 397 219 149.2 62.2 22 "MQ_DDA" "top2" "limma|lossf|SeqKNN(22)"
"limma|Maxquant|top3|Impseq|Rlr" "limma" "Maxquant" "top3" "Impseq" "Rlr" 0 0.675141222727273 0.6504276 444 849 0.7537496 0.75488455 247 325 0.781569881818182 0.78983585 243 284 0.741850809090909 0.7921353 348 220 0.640713667272727 0.775110285 416 145 339.6 364.6 97 "MQ_DDA" "top1" "limma|Rlr|Impseq(97)"
"ROTS|Maxquant|top3|SeqKNN|Rlr" "ROTS" "Maxquant" "top3" "SeqKNN" "Rlr" 0 0.649580086363636 0.6432852 1181 1090 0.764001786363636 0.76498295 114 171 0.797010145454546 0.8146881 76 33 0.758467295454545 0.7974375 70 153 0.663565051363636 0.8005564 271 23 342.4 294 99 "MQ_DDA" "top2" "ROTS|Rlr|SeqKNN(99)"
"ROTS|Maxquant|top0|SeqKNN|Rlr" "ROTS" "Maxquant" "top0" "SeqKNN" "Rlr" 0 0.649348172727273 0.6451769 1196 1011 0.747904431818182 0.7641289 344 179 0.776460159090909 0.80548835 318 79 0.743476309090909 0.80953765 309 60 0.622708329545455 0.790743315 634 63 560.2 278.4 233 "MQ_DDA" "top1" "ROTS|Rlr|SeqKNN(233)"
"ROTS|Maxquant|top0|missForest|Rlr" "ROTS" "Maxquant" "top0" "missForest" "Rlr" 0 0.644030404545455 0.6349213 1438 1399 0.745033286363636 0.7637477 419 187 0.774799445454545 0.7935927 349 228 0.74331835 0.80635785 314 90 0.630597389090909 0.75760737 517 360 607.4 452.8 259 "MQ_DDA" "top2" "ROTS|Rlr|missForest(259)"
"plgem|Maxquant|count|blank|blank" "plgem" "Maxquant" "count" "none" "none" 0 0.604385627272727 0.5769927 3264 3973 0.649914404545455 0.6350018 4348 4963 0.672119145454545 0.67245875 4465 4814 0.649702122727273 0.66034195 2973 2778 0.412526861818182 0.440529645 3107 3179 3631.4 3941.4 3341 "MQ_DDA" "top1" "plgem|none|none(3341)"
"plgem|Maxquant|count|QRILC|blank" "plgem" "Maxquant" "count" "QRILC" "none" 0 0.604385627272727 0.5769927 3265 3974 0.649914404545455 0.6350018 4349 4964 0.672119145454545 0.67245875 4466 4815 0.649702122727273 0.66034195 2974 2779 0.412526861818182 0.440529645 3108 3180 3632.4 3942.4 3344 "MQ_DDA" "top2" "plgem|none|QRILC(3344)"
