"logFC","AveExpr","t","P.Value","adj.P.Val","B","protein","count","sca.t","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|P00549|KPYK1_YEAST1",0.630241380717585,24.1079144228815,11.851254621575,2.27595278171615e-05,0.00312802625735088,3.53064868229492,"sp|P00549|KPYK1_YEAST",86,23.3435313551652,3.98230729093578e-08,6.15538817697704e-05,"conditionD-conditionB","YEAST","1","0.584962500721156"
"sp|P00359|G3P3_YEAST1",0.556686853523466,23.8655976966297,10.990429313372,3.50766440684519e-05,0.00312802625735088,3.11147002891616,"sp|P00359|G3P3_YEAST",63,23.2733859013222,4.06970408504902e-08,6.15538817697704e-05,"conditionD-conditionB","YEAST","1","0.584962500721156"
"sp|P00330|ADH1_YEAST1",0.606769182897953,23.4816616392524,11.6171854884187,2.55247406093321e-05,0.00312802625735088,3.42047577664256,"sp|P00330|ADH1_YEAST",48,21.9181828832001,6.2714437081001e-08,6.15538817697704e-05,"conditionD-conditionB","YEAST","1","0.584962500721156"
"sp|P00925|ENO2_YEAST1",0.600490307761863,24.0834860708053,11.2751408423358,3.02989563119371e-05,0.00312802625735088,3.25443774478714,"sp|P00925|ENO2_YEAST",76,21.8223379850756,6.47254277284652e-08,6.15538817697704e-05,"conditionD-conditionB","YEAST","1","0.584962500721156"
"sp|P40150|SSB2_YEAST1",0.665526256772168,22.357447934221,12.2431095257789,1.88715359539656e-05,0.00312802625735088,3.70909527989295,"sp|P40150|SSB2_YEAST",30,20.1553430127507,1.14638428246462e-07,8.72169162099083e-05,"conditionD-conditionB","YEAST","1","0.584962500721156"
"sp|P00560|PGK_YEAST1",0.573602879124596,24.323333660466,10.5147626738959,4.51552621893839e-05,0.00312802625735088,2.86242534549122,"sp|P00560|PGK_YEAST",71,19.2944157238159,1.56837662628856e-07,8.97382543767773e-05,"conditionD-conditionB","YEAST","1","0.584962500721156"
"sp|P00359|G3P3_YEAST2",0.301803799674509,23.9930392235542,8.1658596900879,0.000221950041736203,0.0200432773826609,1.32641111326023,"sp|P00359|G3P3_YEAST",87,16.5244056919314,1.58684386707373e-07,0.000203913034302858,"conditionD-conditionC","YEAST","1","0.263034405833794"
"sp|P00549|KPYK1_YEAST2",0.294354956215876,24.2758576351324,7.89905266055877,0.000265161049728612,0.0200432773826609,1.15445949307075,"sp|P00549|KPYK1_YEAST",120,16.5137203043249,1.5949627812456e-07,0.000203913034302858,"conditionD-conditionC","YEAST","1","0.263034405833794"
"sp|P16521|EF3A_YEAST2",0.314600199211906,21.7690768471271,8.70237322594209,0.000157505132447316,0.0200432773826609,1.65319095403237,"sp|P16521|EF3A_YEAST",47,16.0690905409668,1.97788470893422e-07,0.000203913034302858,"conditionD-conditionC","YEAST","1","0.263034405833794"
"sp|P00950|PMG1_YEAST1",0.691649646803313,22.9056175602478,11.8868325479622,2.23704190083715e-05,0.00312802625735088,3.54715630183757,"sp|P00950|PMG1_YEAST",36,18.5987207043234,2.04080743459477e-07,8.97382543767773e-05,"conditionD-conditionB","YEAST","1","0.584962500721156"
