"blank","bpca","GMS","Impseq","Impseqrob","knn","mice","min","MinDet","MinProb","missForest","MLE","nbavg","QRILC","SeqKNN","zero"
"limma|FragPipe|abd||max_geomean_B.A_HEqe277_TMT10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_C.A_HEqe277_TMT10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_C.B_HEqe277_TMT10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_B.A_HYqfl683_TMT11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_C.A_HYqfl683_TMT11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_C.B_HYqfl683_TMT11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_A.B_HYms2faims815_TMT16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_B.D_HYms2faims815_TMT16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_C.E_HYms2faims815_TMT16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_B.C_HYsps2815_TMT16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571801805094865
"limma|FragPipe|abd||max_geomean_B.E_HYsps2815_TMT16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_A.C_HYsps2815_TMT16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108345018690097
"limma|FragPipe|abd||max_geomean_A.D_HYms2815_TMT16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_A.E_HYms2815_TMT16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||max_geomean_D.E_HYms2815_TMT16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"limma|FragPipe|abd||center.mean_geomean_B.A_HEqe277_TMT10",0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536,0.134368920907536
"limma|FragPipe|abd||center.mean_geomean_C.A_HEqe277_TMT10",0.922896342374768,0.923161964100595,0.922948540917972,0.923161964100595,0.923161964100595,0.922948540917972,0.923000736509187,0.92321417176155,0.92321417176155,0.92321417176155,0.923161964100595,0.923052929148913,0.923161964100595,0.92321417176155,0.922948540917972,0.922948540917972
"limma|FragPipe|abd||center.mean_geomean_C.B_HEqe277_TMT10",0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635,0.821175706023635
"limma|FragPipe|abd||center.mean_geomean_B.A_HYqfl683_TMT11",0.900547946935983,0.900547946935983,0.900547946935983,0.900547946935983,0.900547946935983,0.900212109539655,0.900212109539655,0.900212109539655,0.899876146807469,0.899876146807469,0.900212109539655,0.899876146807469,0.900493871339396,0.900212109539655,0.900547946935983,0.899876146807469
"limma|FragPipe|abd||center.mean_geomean_C.A_HYqfl683_TMT11",0.936571494382501,0.936515194812592,0.936248927989471,0.936515194812592,0.936515194812592,0.936248927989471,0.936248927989471,0.936248927989471,0.935926250424144,0.935926250424144,0.936571494382501,0.935280561316296,0.936571494382501,0.936248927989471,0.936571494382501,0.935280561316296
"limma|FragPipe|abd||center.mean_geomean_C.B_HYqfl683_TMT11",0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903,0.0953983875492903
"limma|FragPipe|abd||center.mean_geomean_A.B_HYms2faims815_TMT16",0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439,0.644084214378439
"limma|FragPipe|abd||center.mean_geomean_B.D_HYms2faims815_TMT16",0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491,0.87271336197491
"limma|FragPipe|abd||center.mean_geomean_C.E_HYms2faims815_TMT16",0.782149922355063,0.782149922355063,0.782149922355063,0.782149922355063,0.782149922355063,0.782149922355063,0.781865038017674,0.781865038017674,0.781865038017674,0.781865038017674,0.782149922355063,0.781865038017674,0.782149922355063,0.781865038017674,0.782149922355063,0.781865038017674
"limma|FragPipe|abd||center.mean_geomean_B.C_HYsps2815_TMT16",0.843256636734466,0.84333038733412,0.844386200439078,0.843462436248627,0.843462436248627,0.842497888802596,0.843158101966215,0.844335001888135,0.844162826365344,0.843898736627498,0.843117503054535,0.843735328990365,0.844030791825338,0.844030791825338,0.843594464493351,0.84262997281827
"limma|FragPipe|abd||center.mean_geomean_B.E_HYsps2815_TMT16",0.762128448252729,0.763317854915627,0.76255649009959,0.763317854915627,0.762890345582224,0.762992295663127,0.761805017642997,0.764177098150512,0.763939527339628,0.763274693660211,0.762368691429066,0.762128448252729,0.764033765238875,0.763795623833315,0.763317854915627,0.762992295663127
"limma|FragPipe|abd||center.mean_geomean_A.C_HYsps2815_TMT16",0.599234951240128,0.597321876287339,0.599716286010152,0.597684438916345,0.597684438916345,0.596253889049041,0.597964816866373,0.599617798646419,0.599757686073041,0.600341537954691,0.596797007931087,0.598427703812726,0.600242617710296,0.600035756123184,0.598046781743757,0.595324509785628
"limma|FragPipe|abd||center.mean_geomean_A.D_HYms2815_TMT16",0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497,0.738587636429497
"limma|FragPipe|abd||center.mean_geomean_A.E_HYms2815_TMT16",0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517,0.646382760435517
"limma|FragPipe|abd||center.mean_geomean_D.E_HYms2815_TMT16",0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055,0.145455561059055
"limma|FragPipe|abd||center.median_geomean_B.A_HEqe277_TMT10",0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962,0.13286754505962
"limma|FragPipe|abd||center.median_geomean_C.A_HEqe277_TMT10",0.928366685244027,0.928579199081134,0.928366685244027,0.928579199081134,0.928579199081134,0.928366685244027,0.928419104243264,0.928631630079684,0.928631630079684,0.928631630079684,0.928579199081134,0.928419104243264,0.928579199081134,0.928631630079684,0.928366685244027,0.928366685244027
"limma|FragPipe|abd||center.median_geomean_C.B_HEqe277_TMT10",0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693,0.839977250196693
"limma|FragPipe|abd||center.median_geomean_B.A_HYqfl683_TMT11",0.903673370168609,0.903673370168609,0.903673370168609,0.903673370168609,0.903673370168609,0.903338614324499,0.903673370168609,0.903338614324499,0.903003734381824,0.903338614324499,0.903338614324499,0.903003734381824,0.903619119928718,0.903338614324499,0.903673370168609,0.903003734381824
"limma|FragPipe|abd||center.median_geomean_C.A_HYqfl683_TMT11",0.937973394487958,0.93791702420067,0.937651232914146,0.93791702420067,0.937973394487958,0.937651232914146,0.937651232914146,0.937651232914146,0.937328960612853,0.937328960612853,0.937973394487958,0.936740372790073,0.937973394487958,0.937651232914146,0.937973394487958,0.936684083370632
"limma|FragPipe|abd||center.median_geomean_C.B_HYqfl683_TMT11",0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733,0.104503697620733
"limma|FragPipe|abd||center.median_geomean_A.B_HYms2faims815_TMT16",0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298,0.632304427716298
