"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|O95140|MFN2_HUMAN","sp|O95140|MFN2_HUMAN","0.887251456549706","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q13042|CDC16_HUMAN","sp|Q13042|CDC16_HUMAN","1.36668870508552","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TCG1|CIP2A_HUMAN","sp|Q8TCG1|CIP2A_HUMAN","0.814092483588713","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|O60921|HUS1_HUMAN","sp|O60921|HUS1_HUMAN","1.04280884796884","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UID3|VPS51_HUMAN","sp|Q9UID3|VPS51_HUMAN","1.10322975472711","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H1I8|ASCC2_HUMAN","sp|Q9H1I8|ASCC2_HUMAN","-1.8356917509284","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|P19447|ERCC3_HUMAN","sp|P19447|ERCC3_HUMAN","0.969136562664744","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q6MZP7|LIN54_HUMAN","sp|Q6MZP7|LIN54_HUMAN","0.995243953787842","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q32P44|EMAL3_HUMAN","sp|Q32P44|EMAL3_HUMAN","0.791907639139602","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q92785|REQU_HUMAN","sp|Q92785|REQU_HUMAN","-0.763069469606105","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|P46087|NOP2_HUMAN","sp|P46087|NOP2_HUMAN","1.09939682369878","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|P18615|NELFE_HUMAN","sp|P18615|NELFE_HUMAN","0.715712248309995","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|O60488|ACSL4_HUMAN","sp|O60488|ACSL4_HUMAN","1.16073302706071","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|O75964|ATP5L_HUMAN","sp|O75964|ATP5L_HUMAN","1.40910137220914","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q3ZCM7|TBB8_HUMAN","sp|Q3ZCM7|TBB8_HUMAN","0.964895150644121","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|O43148|MCES_HUMAN","sp|O43148|MCES_HUMAN","-1.22183211228394","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q96JH7|VCIP1_HUMAN","sp|Q96JH7|VCIP1_HUMAN","0.777740093736945","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|O95684|CEP43_HUMAN","sp|O95684|CEP43_HUMAN","0.738831955837675","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q01432|AMPD3_HUMAN","sp|Q01432|AMPD3_HUMAN","1.38088302459492","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q92609|TBCD5_HUMAN","sp|Q92609|TBCD5_HUMAN","0.625267878540416","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|P09488|GSTM1_HUMAN","sp|P09488|GSTM1_HUMAN","1.08877693717117","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q96RE7|NACC1_HUMAN","sp|Q96RE7|NACC1_HUMAN","0.921782972577393","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q16774|KGUA_HUMAN","sp|Q16774|KGUA_HUMAN","0.904444597181733","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BTA9|WAC_HUMAN","sp|Q9BTA9|WAC_HUMAN","0.915452484744762","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|A6NHL2|TBAL3_HUMAN","sp|A6NHL2|TBAL3_HUMAN","-1.75217989647797","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|O94782|UBP1_HUMAN","sp|O94782|UBP1_HUMAN","0.982285487853325","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BUB5|MKNK1_HUMAN","sp|Q9BUB5|MKNK1_HUMAN","0.70713685883851","0","0","conditionB-conditionA","HUMAN","0","0"
"sp|P09938|RIR2_YEAST","sp|P09938|RIR2_YEAST","0.992278707542354","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P00360|G3P1_YEAST","sp|P00360|G3P1_YEAST","0.836033705238101","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P15180|SYKC_YEAST","sp|P15180|SYKC_YEAST","0.873490137119528","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q04697|GSF2_YEAST","sp|Q04697|GSF2_YEAST","0.855280772861441","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P25694|CDC48_YEAST","sp|P25694|CDC48_YEAST","0.912183260786321","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P38431|IF5_YEAST","sp|P38431|IF5_YEAST","0.922109245637039","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P16521|EF3A_YEAST","sp|P16521|EF3A_YEAST","0.943766118499997","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P00925|ENO2_YEAST","sp|P00925|ENO2_YEAST","0.960281353354418","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P11484|SSB1_YEAST","sp|P11484|SSB1_YEAST","0.960597940941074","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P32263|P5CR_YEAST","sp|P32263|P5CR_YEAST","0.889876388705176","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12363|WTM1_YEAST","sp|Q12363|WTM1_YEAST","0.875022506914583","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q07478|SUB2_YEAST","sp|Q07478|SUB2_YEAST","0.805104740773643","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P17967|PDI_YEAST","sp|P17967|PDI_YEAST","0.903689391076622","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P19097|FAS2_YEAST","sp|P19097|FAS2_YEAST","0.8655117539261","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P16862|PFKA2_YEAST","sp|P16862|PFKA2_YEAST","0.968630681998512","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P10622|RLA3_YEAST","sp|P10622|RLA3_YEAST","0.9388457749487","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P00560|PGK_YEAST","sp|P00560|PGK_YEAST","0.956293824632514","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P02406|RL28_YEAST","sp|P02406|RL28_YEAST","0.906076042562834","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P40212|RL13B_YEAST","sp|P40212|RL13B_YEAST","0.921620803322995","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P05737|RL7A_YEAST","sp|P05737|RL7A_YEAST","0.918312528278143","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P06168|ILV5_YEAST","sp|P06168|ILV5_YEAST","1.01113298932544","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P0CX39|RS8A_YEAST","sp|P0CX39|RS8A_YEAST","0.902150246803025","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P31116|DHOM_YEAST","sp|P31116|DHOM_YEAST","0.935618339763426","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P46655|SYEC_YEAST","sp|P46655|SYEC_YEAST","0.949300059004166","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P39730|IF2P_YEAST","sp|P39730|IF2P_YEAST","1.08442184188877","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P36105|RL14A_YEAST","sp|P36105|RL14A_YEAST","0.906209991413142","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P30624|LCF1_YEAST","sp|P30624|LCF1_YEAST","0.763331073582336","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P07262|DHE4_YEAST","sp|P07262|DHE4_YEAST","0.993130007816507","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q03973|HMO1_YEAST","sp|Q03973|HMO1_YEAST","1.05582144734299","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P07149|FAS1_YEAST","sp|P07149|FAS1_YEAST","0.939015089632555","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P07244|PUR2_YEAST","sp|P07244|PUR2_YEAST","0.941319753419549","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P00817|IPYR_YEAST","sp|P00817|IPYR_YEAST","0.962888365578969","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P19882|HSP60_YEAST","sp|P19882|HSP60_YEAST","0.925155697873123","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12230|LSP1_YEAST","sp|Q12230|LSP1_YEAST","0.950408853493478","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P38011|GBLP_YEAST","sp|P38011|GBLP_YEAST","0.889547966435661","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P0C0V8|RS21A_YEAST","sp|P0C0V8|RS21A_YEAST","0.872997536523375","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P41921|GSHR_YEAST","sp|P41921|GSHR_YEAST","1.15473534572077","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P38934|BFR1_YEAST","sp|P38934|BFR1_YEAST","0.939250773456187","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P22146|GAS1_YEAST","sp|P22146|GAS1_YEAST","1.06039236143539","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P38088|SYG_YEAST","sp|P38088|SYG_YEAST","0.768271598196051","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P12695|ODP2_YEAST","sp|P12695|ODP2_YEAST","0.904789104754627","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P41807|VATH_YEAST","sp|P41807|VATH_YEAST","0.932899386268666","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P32324|EF2_YEAST","sp|P32324|EF2_YEAST","0.93761096595237","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P48164|RS7B_YEAST","sp|P48164|RS7B_YEAST","0.859940266408447","0","0","conditionB-conditionA","YEAST","1","-1"
