"logFC","AveExpr","t","pvalue","adj.pvalue","B","contrast","protein","organism","label","TlogFC"
"sp|P0A6F3|GLPK_ECOLI",2.07512634701237,30.4379205980067,79.2098683428182,1.18377678011592e-30,6.97362901166286e-27,59.9956680035358,"conditionB-conditionA","sp|P0A6F3|GLPK_ECOLI","ECOLI","1","2"
"sp|P0AEX9|MALE_ECOLI",2.0502356573144,29.4250973271401,72.2062328076637,1.09281777866336e-29,2.51225282840996e-26,57.9134378965471,"conditionB-conditionA","sp|P0AEX9|MALE_ECOLI","ECOLI","1","2"
"sp|P0A9Q7|ADHE_ECOLI",1.92182758436567,28.2853157644333,71.7335951365185,1.27936827113052e-29,2.51225282840996e-26,57.7643681413751,"conditionB-conditionA","sp|P0A9Q7|ADHE_ECOLI","ECOLI","1","2"
"sp|P25553|ALDA_ECOLI",2.0532171879709,29.7791944590721,65.4825392758961,1.13986230197833e-28,1.67873220523859e-25,55.6782257042752,"conditionB-conditionA","sp|P25553|ALDA_ECOLI","ECOLI","1","2"
"sp|P61889|MDH_ECOLI",2.0259708129339,29.5118130779938,64.4079357631691,1.69487855546693e-28,1.99690591405114e-25,55.2965579742446,"conditionB-conditionA","sp|P61889|MDH_ECOLI","ECOLI","1","2"
"sp|P08200|IDH_ECOLI",1.95403377602921,29.0491864404557,62.1383679658508,4.00446947317558e-28,3.93172161107956e-25,54.4661591178199,"conditionB-conditionA","sp|P08200|IDH_ECOLI","ECOLI","1","2"
"sp|P02925|RBSB_ECOLI",2.06059913895544,31.3944206868272,61.7275019224736,4.69442345528683e-28,3.95069265358496e-25,54.3121688562967,"conditionB-conditionA","sp|P02925|RBSB_ECOLI","ECOLI","1","2"
"sp|P0ABT2|DPS_ECOLI",2.02796846278856,29.0936932257582,60.9736336683695,6.30148089374791e-28,4.64025299313362e-25,54.0266025950035,"conditionB-conditionA","sp|P0ABT2|DPS_ECOLI","ECOLI","1","2"
"sp|Q46938|KDUI_ECOLI",1.88919073066663,28.8767403836435,58.7834584644946,1.51342648657741e-27,9.90621714714171e-25,53.1739980918902,"conditionB-conditionA","sp|Q46938|KDUI_ECOLI","ECOLI","1","2"
"sp|P0ACF8|HNS_ECOLI",2.04724788168016,28.5479344172458,58.249698998881,1.88285221941595e-27,1.03531041559149e-24,52.9608439228662,"conditionB-conditionA","sp|P0ACF8|HNS_ECOLI","ECOLI","1","2"
"sp|P0CE48|EFTU2_ECOLI",1.98551534986437,31.0827188912945,58.1855479878777,1.93318868978212e-27,1.03531041559149e-24,52.9350796745587,"conditionB-conditionA","sp|P0CE48|EFTU2_ECOLI","ECOLI","1","2"
"sp|P0A955|ALKH_ECOLI",1.99590000695508,27.8981665066296,53.5310667156979,1.4213484345194e-26,6.97763635646149e-24,50.9772358508448,"conditionB-conditionA","sp|P0A955|ALKH_ECOLI","ECOLI","1","2"
"sp|P36683|ACNB_ECOLI",1.90927978042915,29.1589766523644,51.2161164098114,4.08929151210561e-26,1.78315102930758e-23,49.9330355803672,"conditionB-conditionA","sp|P36683|ACNB_ECOLI","ECOLI","1","2"
"sp|P0A6F5|CH60_ECOLI",1.97847431374133,28.9985791966182,51.1397796620062,4.23767007474218e-26,1.78315102930758e-23,49.897737942503,"conditionB-conditionA","sp|P0A6F5|CH60_ECOLI","ECOLI","1","2"
"sp|P0AEE5|MGLB_ECOLI",1.99745427330458,29.3450842825306,50.1254678791882,6.83888046767426e-26,2.53004931124958e-23,49.4232668180785,"conditionB-conditionA","sp|P0AEE5|MGLB_ECOLI","ECOLI","1","2"
"sp|P0A9B2|G3P1_ECOLI",1.94424482558069,30.1781188719448,50.1154428109341,6.87163282634414e-26,2.53004931124958e-23,49.4185259547371,"conditionB-conditionA","sp|P0A9B2|G3P1_ECOLI","ECOLI","1","2"
"sp|P77581|ASTC_ECOLI",1.94232185400809,28.44769264282,49.6856342727016,8.44120959414548e-26,2.92512739524182e-23,49.2143061852445,"conditionB-conditionA","sp|P77581|ASTC_ECOLI","ECOLI","1","2"
"sp|P23847|DPPA_ECOLI",1.96199738191972,27.8392864470214,48.7946154361779,1.30035786049747e-25,4.25578230899478e-23,48.7848502018021,"conditionB-conditionA","sp|P23847|DPPA_ECOLI","ECOLI","1","2"
