"protein","contrast","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"1","sp|P12270|TPR_HUMAN","conditionB-conditionA",0,2.19856338058261,0,"HUMAN","0","0"
"2","sp|P18583|SON_HUMAN","conditionB-conditionA",0,2.1333384756203,0,"HUMAN","0","0"
"3","sp|P53618|COPB_HUMAN","conditionB-conditionA",0,2.04241732259593,0,"HUMAN","0","0"
"4","sp|P78527|PRKDC_HUMAN","conditionB-conditionA",0,2.59128678109735,0,"HUMAN","0","0"
"5","sp|Q14204|DYHC1_HUMAN","conditionB-conditionA",0,2.08009894353157,0,"HUMAN","0","0"
"6","sp|Q9BXJ9|NAA15_HUMAN","conditionB-conditionA",0,2.15805079667383,0,"HUMAN","0","0"
"7","sp|O74302|YD13A_YEAST","conditionB-conditionA",0,-2.7846742259113,0,"YEAST","1","-1"
"8","sp|P00330|ADH1_YEAST","conditionB-conditionA",0,-2.23887408744269,0,"YEAST","1","-1"
"9","sp|P00359|G3P3_YEAST","conditionB-conditionA",0,-3.00767098544411,0,"YEAST","1","-1"
"10","sp|P00498|HIS1_YEAST","conditionB-conditionA",0,-2.61989655380104,0,"YEAST","1","-1"
"11","sp|P00549|KPYK1_YEAST","conditionB-conditionA",0,-3.55436398334311,0,"YEAST","1","-1"
"12","sp|P00560|PGK_YEAST","conditionB-conditionA",0,-2.66131485110615,0,"YEAST","1","-1"
"13","sp|P00815|HIS2_YEAST","conditionB-conditionA",0,-3.10525553735188,0,"YEAST","1","-1"
"14","sp|P00817|IPYR_YEAST","conditionB-conditionA",0,-2.3100135253751,0,"YEAST","1","-1"
"15","sp|P00830|ATPB_YEAST","conditionB-conditionA",0,-2.85261882120821,0,"YEAST","1","-1"
"16","sp|P00890|CISY1_YEAST","conditionB-conditionA",0,-2.68678500844048,0,"YEAST","1","-1"
"17","sp|P00925|ENO2_YEAST","conditionB-conditionA",0,-3.91976018746171,0,"YEAST","1","-1"
"18","sp|P00931|TRP_YEAST","conditionB-conditionA",0,-4.50975585409327,0,"YEAST","1","-1"
"19","sp|P00958|SYMC_YEAST","conditionB-conditionA",0,-2.91461733051177,0,"YEAST","1","-1"
"20","sp|P01120|RAS2_YEAST","conditionB-conditionA",0,-2.27902366376955,0,"YEAST","1","-1"
"21","sp|P02400|RLA4_YEAST","conditionB-conditionA",0,-2.16492380199684,0,"YEAST","1","-1"
"22","sp|P02557|TBB_YEAST","conditionB-conditionA",0,-2.1814149836705,0,"YEAST","1","-1"
"23","sp|P02992|EFTU_YEAST","conditionB-conditionA",0,-2.78738622521317,0,"YEAST","1","-1"
"24","sp|P02994|EF1A_YEAST","conditionB-conditionA",0,-3.23189677049907,0,"YEAST","1","-1"
"25","sp|P04046|PUR1_YEAST","conditionB-conditionA",0,-3.28198157326951,0,"YEAST","1","-1"
"26","sp|P04147|PABP_YEAST","conditionB-conditionA",0,-2.04222317418738,0,"YEAST","1","-1"
"27","sp|P04801|SYTC_YEAST","conditionB-conditionA",0,-4.27916627274054,0,"YEAST","1","-1"
"28","sp|P04802|SYDC_YEAST","conditionB-conditionA",0,-3.7563923326635,0,"YEAST","1","-1"
"29","sp|P04806|HXKA_YEAST","conditionB-conditionA",0,-2.680793541182,0,"YEAST","1","-1"
"30","sp|P04807|HXKB_YEAST","conditionB-conditionA",0,-2.37904714929737,0,"YEAST","1","-1"
"31","sp|P05030|PMA1_YEAST","conditionB-conditionA",0,-2.118455967408,0,"YEAST","1","-1"
"32","sp|P05453|ERF3_YEAST","conditionB-conditionA",0,-2.20636573363696,0,"YEAST","1","-1"
"33","sp|P05694|METE_YEAST","conditionB-conditionA",0,-3.23751899285794,0,"YEAST","1","-1"
"34","sp|P05756|RS13_YEAST","conditionB-conditionA",0,-2.38565164583667,0,"YEAST","1","-1"
"35","sp|P06103|EIF3B_YEAST","conditionB-conditionA",0,-2.68583047940865,0,"YEAST","1","-1"
"36","sp|P06105|SC160_YEAST","conditionB-conditionA",0,-4.27807879411847,0,"YEAST","1","-1"
"37","sp|P06168|ILV5_YEAST","conditionB-conditionA",0,-3.22029296110813,0,"YEAST","1","-1"
"38","sp|P06169|PDC1_YEAST","conditionB-conditionA",0,-3.51426704270546,0,"YEAST","1","-1"
"39","sp|P06208|LEU1_YEAST","conditionB-conditionA",0,-2.71922012724182,0,"YEAST","1","-1"
"40","sp|P06634|DED1_YEAST","conditionB-conditionA",0,-3.12096513588423,0,"YEAST","1","-1"
"41","sp|P06738|PHSG_YEAST","conditionB-conditionA",0,-3.63188865777444,0,"YEAST","1","-1"
"42","sp|P06787|CALM_YEAST","conditionB-conditionA",0,-2.11386030227708,0,"YEAST","1","-1"
"43","sp|P07149|FAS1_YEAST","conditionB-conditionA",0,-5.19201399568988,0,"YEAST","1","-1"
"44","sp|P07213|TOM70_YEAST","conditionB-conditionA",0,-2.40454602150904,0,"YEAST","1","-1"
"45","sp|P07244|PUR2_YEAST","conditionB-conditionA",0,-4.25857399959389,0,"YEAST","1","-1"
"46","sp|P07245|C1TC_YEAST","conditionB-conditionA",0,-4.46223366646955,0,"YEAST","1","-1"
"47","sp|P07251|ATPA_YEAST","conditionB-conditionA",0,-2.57453669942064,0,"YEAST","1","-1"
"48","sp|P07257|QCR2_YEAST","conditionB-conditionA",0,-2.6716319658954,0,"YEAST","1","-1"
"49","sp|P07259|PYR1_YEAST","conditionB-conditionA",0,-5.74976383750896,0,"YEAST","1","-1"
"50","sp|P07262|DHE4_YEAST","conditionB-conditionA",0,-2.88321631266009,0,"YEAST","1","-1"
"51","sp|P07263|SYH_YEAST","conditionB-conditionA",0,-2.86911721669097,0,"YEAST","1","-1"
"52","sp|P07278|KAPR_YEAST","conditionB-conditionA",0,-2.49404322645794,0,"YEAST","1","-1"
"53","sp|P07283|PMM_YEAST","conditionB-conditionA",0,-3.55864976722386,0,"YEAST","1","-1"
"54","sp|P07284|SYSC_YEAST","conditionB-conditionA",0,-3.37981412413745,0,"YEAST","1","-1"
"55","sp|P07806|SYV_YEAST","conditionB-conditionA",0,-3.69208856058808,0,"YEAST","1","-1"
"56","sp|P08566|ARO1_YEAST","conditionB-conditionA",0,-4.21553867834878,0,"YEAST","1","-1"
"57","sp|P09436|SYIC_YEAST","conditionB-conditionA",0,-4.73850315634804,0,"YEAST","1","-1"
"58","sp|P09733|TBA1_YEAST","conditionB-conditionA",0,-2.11789387163642,0,"YEAST","1","-1"
"59","sp|P09938|RIR2_YEAST","conditionB-conditionA",0,-2.2676128172992,0,"YEAST","1","-1"
"60","sp|P0CS90|HSP77_YEAST","conditionB-conditionA",0,-3.42325564130199,0,"YEAST","1","-1"
"61","sp|P0CX35|RS4A_YEAST","conditionB-conditionA",0,-2.14867195674989,0,"YEAST","1","-1"
"62","sp|P10591|HSP71_YEAST","conditionB-conditionA",0,-3.09500971349252,0,"YEAST","1","-1"
"63","sp|P10592|HSP72_YEAST","conditionB-conditionA",0,-2.05217554892021,0,"YEAST","1","-1"
"64","sp|P11412|G6PD_YEAST","conditionB-conditionA",0,-3.05544750756169,0,"YEAST","1","-1"
"65","sp|P11484|SSB1_YEAST","conditionB-conditionA",0,-2.10627326511425,0,"YEAST","1","-1"
"66","sp|P11745|RNA1_YEAST","conditionB-conditionA",0,-3.8966598917966,0,"YEAST","1","-1"
"67","sp|P12385|ERF1_YEAST","conditionB-conditionA",0,-2.45984827518183,0,"YEAST","1","-1"
"68","sp|P12612|TCPA_YEAST","conditionB-conditionA",0,-2.04391446248518,0,"YEAST","1","-1"
"69","sp|P12695|ODP2_YEAST","conditionB-conditionA",0,-2.28953775567998,0,"YEAST","1","-1"
"70","sp|P13188|SYQ_YEAST","conditionB-conditionA",0,-3.44406603522157,0,"YEAST","1","-1"
"71","sp|P13298|PYRE_YEAST","conditionB-conditionA",0,-2.3713851397571,0,"YEAST","1","-1"
